model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
no_layernorm,sweeping,2,3,0.7692307692307692,75.70000000000003,8,0.08,90,0.9,100,0.014328694180585444,337
no_layernorm,sweeping,2,4,0.7142857142857143,77.60000000000002,7,0.07,90,0.9,100,0.018276622612029315,437
no_layernorm,sweeping,2,5,0.6666666666666666,76.3,8,0.08,85,0.85,100,0.014546091235242784,537
no_layernorm,sweeping,2,6,0.625,76.4,8,0.08,84,0.84,100,0.01203489993698895,637
no_layernorm,sweeping,2,7,0.5882352941176471,72.59999999999998,10,0.1,83,0.83,100,0.012822360852733255,737
no_layernorm,sweeping,2,8,0.5555555555555556,75.19999999999999,9,0.09,75,0.75,100,0.010594281847588718,837
no_layernorm,sweeping,2,9,0.5263157894736842,86.30000000000003,3,0.03,80,0.8,100,0.020149014042690396,937
no_layernorm,sweeping,2,10,0.5,80.80000000000004,6,0.06,78,0.78,100,0.013068526880815626,1037
no_layernorm,sweeping,2,11,0.47619047619047616,77.2,8,0.08,76,0.76,100,0.015313684535212814,1137
no_layernorm,sweeping,2,12,0.45454545454545453,82.80000000000004,5,0.05,76,0.76,100,0.015427164155989886,1237
no_layernorm,sweeping,2,13,0.4347826086956522,84.30000000000004,4,0.04,79,0.79,100,0.019243583399802446,1337
no_layernorm,sweeping,2,14,0.4166666666666667,83.10000000000002,5,0.05,74,0.74,100,0.01537650903686881,1437
no_layernorm,sweeping,2,15,0.4,87.80000000000004,3,0.03,64,0.64,100,0.012784612234681844,1537
no_layernorm,sweeping,2,16,0.3846153846153846,79.4,7,0.07,70,0.7,100,0.011567652034573257,1637
no_layernorm,sweeping,2,17,0.37037037037037035,89.80000000000007,2,0.02,64,0.64,100,0.015576604511588812,1737
no_layernorm,sweeping,2,18,0.35714285714285715,81.10000000000002,6,0.06,73,0.73,100,0.023818314489908517,1837
no_layernorm,sweeping,2,19,0.3448275862068966,78.1,8,0.08,66,0.66,100,0.023508486170321703,1937
no_layernorm,sweeping,2,20,0.3333333333333333,85.50000000000006,4,0.04,69,0.69,100,0.01735333853866905,2037
no_layernorm,sweeping,2,21,0.3225806451612903,87.90000000000003,3,0.03,64,0.64,100,0.018940794593654574,2137
no_layernorm,sweeping,2,22,0.3125,86.40000000000008,4,0.04,59,0.59,100,0.019426465760916473,2237
no_layernorm,sweeping,2,23,0.30303030303030304,88.20000000000003,3,0.03,61,0.61,100,0.017832521889358757,2337
no_layernorm,sweeping,2,24,0.29411764705882354,91.60000000000002,1,0.01,65,0.65,100,0.02355348248500377,2437
no_layernorm,sweeping,2,25,0.2857142857142857,87.60000000000002,3,0.03,67,0.67,100,0.02710367367602885,2537
no_layernorm,sweeping,2,26,0.2777777777777778,89.9000000000001,2,0.02,63,0.63,100,0.01830083331093192,2637
no_layernorm,sweeping,2,27,0.27027027027027023,78.20000000000003,8,0.08,66,0.66,100,0.021151243364438414,2737
no_layernorm,sweeping,2,28,0.2631578947368421,93.20000000000006,1,0.01,49,0.49,100,0.021346448543481528,2837
no_layernorm,sweeping,2,29,0.25641025641025644,87.90000000000003,3,0.03,64,0.64,100,0.018491012742742896,2937
no_layernorm,sweeping,2,30,0.25,86.40000000000005,4,0.04,59,0.59,100,0.02479623300489038,3037
no_layernorm,sweeping,2,31,0.24390243902439027,84.50000000000003,5,0.05,59,0.59,100,0.021770628308877348,3137
no_layernorm,sweeping,2,32,0.23809523809523808,86.00000000000006,4,0.04,63,0.63,100,0.017949468321166933,3237
no_layernorm,sweeping,2,33,0.23255813953488372,91.30000000000004,2,0.02,49,0.49,100,0.022576887751929463,3337
no_layernorm,sweeping,2,34,0.22727272727272727,88.90000000000005,3,0.03,54,0.54,100,0.027366053820587696,3437
