model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
hnp,sweeping,1,77,0.1149425287356322,91.20000000000002,3,0.03,30,0.3,100,0.0003345539947622456,7737
hnp,sweeping,1,78,0.11363636363636363,97.00000000000003,0,0.0,30,0.3,100,0.00044596623702091164,7837
hnp,sweeping,1,79,0.11235955056179775,92.90000000000003,2,0.02,33,0.33,100,0.0007566035584022757,7937
hnp,sweeping,1,80,0.1111111111111111,90.90000000000003,3,0.03,32,0.32,100,0.0011192216590279714,8037
hnp,sweeping,1,81,0.10989010989010989,93.10000000000005,2,0.02,31,0.31,100,0.00045914702175650743,8137
hnp,sweeping,1,82,0.10869565217391305,97.40000000000006,0,0.0,26,0.26,100,0.0003893009581952356,8237
hnp,sweeping,1,83,0.1075268817204301,95.30000000000001,1,0.01,27,0.27,100,0.00031359904358396306,8337
hnp,sweeping,1,84,0.10638297872340426,96.50000000000004,0,0.0,35,0.35,100,0.00034244604292325674,8437
hnp,sweeping,1,85,0.10526315789473684,96.20000000000009,0,0.0,38,0.38,100,0.0009837384900311008,8537
hnp,sweeping,1,86,0.10416666666666667,93.90000000000002,1,0.01,41,0.41,100,0.0011390391242457553,8637
hnp,sweeping,1,87,0.10309278350515465,93.60000000000005,2,0.02,26,0.26,100,0.0006570849072886631,8737
hnp,sweeping,1,88,0.1020408163265306,95.50000000000003,1,0.01,25,0.25,100,0.0004303404064557981,8837
hnp,sweeping,1,89,0.10101010101010101,89.30000000000004,4,0.04,31,0.31,100,0.0003770289487147238,8937
hnp,sweeping,1,90,0.1,93.50000000000003,2,0.02,25,0.25,100,0.00032567021451541223,9037
hnp,sweeping,1,91,0.09900990099009901,96.90000000000005,0,0.0,31,0.31,100,0.0002840808049950283,9137
hnp,sweeping,1,92,0.09803921568627452,97.50000000000003,0,0.0,25,0.25,100,0.00030015680284122936,9237
hnp,sweeping,1,93,0.0970873786407767,91.70000000000002,3,0.03,26,0.26,100,0.0002996031734801363,9337
hnp,sweeping,1,94,0.09615384615384615,94.80000000000004,1,0.01,33,0.33,100,0.0004711185114865657,9437
hnp,sweeping,1,95,0.09523809523809523,93.50000000000001,2,0.02,27,0.27,100,0.00040725139784626664,9537
hnp,sweeping,1,96,0.09433962264150944,97.40000000000005,0,0.0,26,0.26,100,0.0003977936449518893,9637
hnp,sweeping,1,97,0.09345794392523366,97.10000000000005,0,0.0,29,0.29,100,0.0003146487694175448,9737
hnp,sweeping,1,98,0.09259259259259259,97.40000000000003,0,0.0,26,0.26,100,0.0002710436738561839,9837
hnp,sweeping,1,99,0.09174311926605504,94.90000000000003,1,0.01,32,0.32,100,0.0004504271729092579,9937
hnp,sweeping,1,100,0.09090909090909091,93.20000000000002,2,0.02,30,0.3,100,0.0005366194192902185,10037
hnp,sweeping,1,101,0.0900900900900901,95.90000000000003,1,0.01,22,0.22,100,0.00035332055689650586,10137
hnp,sweeping,1,102,0.08928571428571429,95.30000000000001,1,0.01,28,0.28,100,0.0002963490775437094,10237
hnp,sweeping,1,103,0.08849557522123894,95.60000000000004,1,0.01,24,0.24,100,0.000284961851866683,10337
hnp,sweeping,1,104,0.08771929824561403,95.50000000000004,1,0.01,26,0.26,100,0.00027368549948732836,10437
hnp,sweeping,1,105,0.08695652173913043,95.50000000000003,1,0.01,26,0.26,100,0.00031592579049174676,10537
hnp,sweeping,1,106,0.08620689655172414,96.90000000000002,0,0.0,31,0.31,100,0.0003056825373641914,10637
hnp,sweeping,1,107,0.08547008547008547,97.20000000000006,0,0.0,28,0.28,100,0.0005120787720079533,10737
hnp,sweeping,1,108,0.0847457627118644,97.10000000000004,0,0.0,29,0.29,100,0.0005299140891293064,10837
hnp,sweeping,1,109,0.08403361344537814,95.70000000000003,1,0.01,24,0.24,100,0.0005026692403771449,10937
hnp,sweeping,1,110,0.08333333333333333,93.20000000000005,2,0.02,30,0.3,100,0.00027797716662462333,11037
hnp,sweeping,1,111,0.08264462809917356,92.30000000000003,2,0.02,38,0.38,100,0.0009796660313440952,11137
hnp,sweeping,1,112,0.0819672131147541,97.10000000000004,0,0.0,29,0.29,100,0.0005656405103218276,11237
hnp,sweeping,1,113,0.08130081300813008,96.40000000000002,0,0.0,36,0.36,100,0.0007324943423736841,11337
hnp,sweeping,1,114,0.08064516129032258,91.30000000000003,3,0.03,28,0.28,100,0.0004615194513462484,11437
