model,jammer_mode,train_seed,episode,epsilon,return,collisions,collision_rate,switches,switch_rate,steps,mean_td_mse,updates
no_polynomial,sweeping,2,13,0.4347826086956522,85.30000000000005,4,0.04,69,0.69,100,0.005976753355935216,1337
no_polynomial,sweeping,2,14,0.4166666666666667,83.50000000000004,5,0.05,70,0.7,100,0.004920682234223932,1437
no_polynomial,sweeping,2,15,0.4,88.00000000000004,3,0.03,63,0.63,100,0.005807977996300906,1537
no_polynomial,sweeping,2,16,0.3846153846153846,79.5,7,0.07,70,0.7,100,0.00418339722789824,1637
no_polynomial,sweeping,2,17,0.37037037037037035,89.30000000000007,2,0.02,69,0.69,100,0.005827619826886803,1737
no_polynomial,sweeping,2,18,0.35714285714285715,81.30000000000003,6,0.06,71,0.71,100,0.009266404574736953,1837
no_polynomial,sweeping,2,19,0.3448275862068966,77.69999999999997,8,0.08,71,0.71,100,0.0077209646441042425,1937
no_polynomial,sweeping,2,20,0.3333333333333333,85.60000000000005,4,0.04,68,0.68,100,0.007010053121484816,2037
no_polynomial,sweeping,2,21,0.3225806451612903,87.50000000000004,3,0.03,68,0.68,100,0.0072077365289442245,2137
no_polynomial,sweeping,2,22,0.3125,86.80000000000004,4,0.04,56,0.56,100,0.005588903944008052,2237
no_polynomial,sweeping,2,23,0.30303030303030304,87.80000000000008,3,0.03,64,0.64,100,0.005219722108449787,2337
no_polynomial,sweeping,2,24,0.29411764705882354,91.80000000000004,1,0.01,63,0.63,100,0.007347251866012812,2437
no_polynomial,sweeping,2,25,0.2857142857142857,87.50000000000004,3,0.03,68,0.68,100,0.007745040005538613,2537
no_polynomial,sweeping,2,26,0.2777777777777778,90.10000000000008,2,0.02,61,0.61,100,0.005113920050207526,2637
no_polynomial,sweeping,2,27,0.27027027027027023,78.80000000000003,8,0.08,59,0.59,100,0.005236043430631981,2737
no_polynomial,sweeping,2,28,0.2631578947368421,93.70000000000003,1,0.01,44,0.44,100,0.003750792940845713,2837
no_polynomial,sweeping,2,29,0.25641025641025644,87.90000000000003,3,0.03,64,0.64,100,0.006315953717567027,2937
no_polynomial,sweeping,2,30,0.25,86.20000000000005,4,0.04,61,0.61,100,0.00566994737368077,3037
no_polynomial,sweeping,2,31,0.24390243902439027,84.20000000000003,5,0.05,61,0.61,100,0.007314407587982714,3137
no_polynomial,sweeping,2,32,0.23809523809523808,86.80000000000005,4,0.04,55,0.55,100,0.0059914515400305395,3237
no_polynomial,sweeping,2,33,0.23255813953488372,90.80000000000005,2,0.02,54,0.54,100,0.0053377116366755215,3337
